Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,36,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018879688.977	,352.582,42.303,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,351.92,15302082,71.592,0.203,96.813,0.275,39.046,0.111,310.202,0.881,0.047,0.0,4.719,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.94
0,4294967295,37,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018880079.931	,348.249,38.372,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,348.0,15261726,70.982,0.204,96.593,0.278,38.721,0.111,305.997,0.879,0.047,0.0,4.671,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.858
0,4294967295,38,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018880464.855	,346.3,36.675,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,346.06,15220834,70.776,0.205,93.799,0.271,38.622,0.112,306.82,0.887,0.047,0.0,4.571,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.136
0,4294967295,39,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018880846.885	,349.246,35.73,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,349.0,15298360,71.016,0.203,95.835,0.275,38.747,0.111,307.698,0.882,0.047,0.0,4.633,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.814
0,4294967295,40,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018881230.841	,350.82,34.71,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,350.55,15320021,71.23,0.203,97.318,0.278,38.838,0.111,308.24,0.879,0.047,0.0,4.63,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.522
0,4294967295,41,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018881618.161	,349.241,36.5,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,348.97,15295369,71.023,0.204,96.033,0.275,38.739,0.111,307.606,0.881,0.047,0.0,4.664,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.797
0,4294967295,42,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018882006.389	,347.889,38.987,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,347.62,15193515,71.223,0.205,94.875,0.273,38.85,0.112,307.639,0.885,0.047,0.0,4.618,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.531
0,4294967295,43,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018882392.403	,348.651,38.125,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,348.38,15267192,71.034,0.204,95.784,0.275,38.743,0.111,307.396,0.882,0.047,0.0,4.627,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.782
0,4294967295,44,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018882778.038	,350.384,36.984,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,350.14,15277900,71.343,0.204,96.021,0.274,38.929,0.111,308.972,0.882,0.047,0.0,4.652,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.379
0,4294967295,45,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018883163.413	,348.72,34.991,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,348.47,15277550,71.004,0.204,95.832,0.275,38.743,0.111,307.224,0.882,0.047,0.0,4.654,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.828
0,4294967295,46,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018883545.321	,348.62,33.188,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,348.37,15230756,71.202,0.204,94.835,0.272,38.869,0.112,308.114,0.884,0.047,0.0,4.677,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.564
0,4294967295,47,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018883930.115	,348.025,36.174,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,347.78,15272889,70.885,0.204,95.756,0.275,38.662,0.111,306.764,0.882,0.047,0.0,4.607,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.988
0,4294967295,48,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018884312.128	,347.845,33.988,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,347.55,15246474,70.961,0.204,95.458,0.275,38.722,0.111,306.656,0.882,0.047,0.0,4.645,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.873
0,4294967295,49,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018884699.140	,348.31,39.167,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,348.02,15226918,71.148,0.204,94.93,0.273,38.808,0.112,307.904,0.885,0.047,0.0,4.666,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.625
0,4294967295,50,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018885078.086	,349.959,30.636,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,349.67,15308398,71.105,0.203,96.844,0.277,38.778,0.111,307.664,0.88,0.047,0.0,4.648,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.683
0,4294967295,51,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018885463.426	,348.131,35.381,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,347.84,15305591,70.746,0.203,96.411,0.277,38.585,0.111,305.978,0.88,0.047,0.0,4.62,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.162
0,4294967295,52,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018885847.647	,346.206,36.09,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,345.91,15199078,70.847,0.205,93.759,0.271,38.667,0.112,306.485,0.886,0.047,0.0,4.648,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.026
0,4294967295,53,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018886227.181	,348.836,33.328,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,348.6,15300476,70.924,0.203,96.532,0.277,38.689,0.111,306.667,0.88,0.047,0.0,4.621,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.938
0,4294967295,54,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018886607.217	,345.972,31.2,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,345.73,15146590,71.055,0.206,93.097,0.269,38.784,0.112,307.104,0.888,0.047,0.0,4.631,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.762
0,4294967295,55,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018886985.598	,350.377,32.409,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,350.14,15270736,71.377,0.204,96.156,0.275,38.94,0.111,308.91,0.882,0.047,0.0,4.629,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.337
0,4294967295,56,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018887761.855	,346.23,425.88,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,345.95,15188439,70.904,0.205,93.83,0.271,38.689,0.112,306.701,0.887,0.047,0.0,4.602,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.953
0,4294967295,57,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018888210.584	,350.114,102.499,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,349.84,15261294,71.359,0.204,95.962,0.274,38.923,0.111,308.844,0.883,0.047,0.0,4.635,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.35
0,4294967295,58,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018888615.739	,349.15,55.041,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,348.87,15251378,71.208,0.204,95.71,0.274,38.843,0.111,308.065,0.883,0.047,0.0,4.63,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.549
0,4294967295,59,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018889014.237	,346.129,49.348,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,345.85,15197641,70.841,0.205,94.755,0.274,38.648,0.112,305.749,0.884,0.047,0.0,4.596,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.038
0,4294967295,60,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018889396.666	,348.683,36.3,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,348.44,15248079,71.136,0.204,95.57,0.274,38.806,0.111,307.608,0.883,0.047,0.0,4.646,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.655
0,4294967295,61,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018889787.693	,349.739,42.344,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,349.5,15265422,71.271,0.204,96.205,0.275,38.876,0.111,308.25,0.882,0.047,0.0,4.678,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.476
0,4294967295,62,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018890173.317	,349.365,35.885,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,349.12,15259842,71.219,0.204,96.52,0.276,38.838,0.111,307.44,0.881,0.047,0.0,4.664,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.543
0,4294967295,63,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018890557.023	,345.951,34.341,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,345.71,15216446,70.725,0.205,94.212,0.273,38.604,0.112,305.948,0.885,0.047,0.0,4.607,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.204
0,4294967295,64,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018890939.627	,348.132,36.653,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,347.84,15283744,70.847,0.204,96.18,0.277,38.648,0.111,306.299,0.881,0.047,0.0,4.611,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.026
0,4294967295,65,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018891319.933	,347.34,32.174,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,347.04,15229966,70.934,0.204,95.253,0.274,38.694,0.111,306.356,0.883,0.047,0.0,4.647,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.908
0,4294967295,66,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018891704.043	,348.774,36.77,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,348.48,15282373,70.984,0.204,95.762,0.275,38.724,0.111,307.435,0.882,0.047,0.0,4.603,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.843
0,4294967295,67,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018892086.394	,348.089,33.577,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,347.79,15233804,71.069,0.204,94.861,0.273,38.789,0.112,307.614,0.884,0.047,0.0,4.598,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.728
0,4294967295,68,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018892467.334	,346.784,32.851,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,346.1,15210518,70.832,0.205,93.581,0.27,38.67,0.112,306.854,0.887,0.047,0.0,4.638,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.939
0,4294967295,69,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018892848.284	,348.383,34.166,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,348.12,15316337,70.753,0.203,96.358,0.277,38.587,0.111,306.409,0.88,0.047,0.0,4.599,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.16
0,4294967295,70,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018893228.296	,347.956,31.629,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,347.71,15231874,71.062,0.204,94.98,0.273,38.774,0.112,307.283,0.884,0.047,0.0,4.642,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.752
0,4294967295,71,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018893605.616	,349.463,29.364,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,349.2,15306217,71.02,0.203,96.741,0.277,38.737,0.111,307.185,0.88,0.047,0.0,4.606,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.804
0,4294967295,72,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018893987.094	,349.192,32.015,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,348.92,15287651,71.049,0.204,97.03,0.278,38.742,0.111,306.756,0.879,0.047,0.0,4.685,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.762
0,4294967295,73,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018894370.054	,349.523,33.768,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,349.25,15284538,71.131,0.204,96.126,0.275,38.79,0.111,307.954,0.882,0.047,0.0,4.648,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.653
0,4294967295,74,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018894752.539	,347.26,32.962,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,346.99,15242985,70.863,0.204,94.726,0.273,38.653,0.111,306.941,0.885,0.047,0.0,4.619,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.011
0,4294967295,75,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018895130.633	,350.262,30.834,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,349.99,15259726,71.397,0.204,96.431,0.276,38.947,0.111,308.542,0.882,0.047,0.0,4.648,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.3
0,4294967295,76,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018895512.607	,346.87,31.712,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,346.61,15215750,70.912,0.205,94.814,0.274,38.694,0.112,306.487,0.884,0.047,0.0,4.568,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.948
0,4294967295,77,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018895891.364	,346.531,31.887,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,346.27,15219320,70.826,0.205,95.059,0.275,38.638,0.112,305.82,0.883,0.047,0.0,4.614,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.063
0,4294967295,78,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018896267.529	,346.134,29.634,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,345.88,15185828,70.902,0.205,93.956,0.272,38.703,0.112,306.437,0.886,0.047,0.0,4.623,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.963
0,4294967295,79,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018896644.649	,346.333,30.986,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,346.07,15195276,70.897,0.205,94.376,0.273,38.691,0.112,306.204,0.885,0.047,0.0,4.601,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.967
0,4294967295,80,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018897019.415	,347.727,28.433,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,347.47,15245271,70.951,0.204,95.826,0.276,38.707,0.111,306.358,0.882,0.047,0.0,4.583,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.897
0,4294967295,81,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018897398.980	,347.006,31.838,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,346.75,15204698,70.992,0.205,94.128,0.271,38.744,0.112,307.114,0.886,0.047,0.0,4.651,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.842
0,4294967295,82,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018897775.568	,348.998,29.582,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,348.74,15241622,71.227,0.204,95.33,0.273,38.856,0.111,308.225,0.884,0.047,0.0,4.633,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.529
0,4294967295,83,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018898155.918	,347.197,31.352,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,346.94,15215029,70.983,0.205,95.032,0.274,38.728,0.112,306.452,0.883,0.047,0.0,4.635,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.854
0,4294967295,84,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018898532.033	,348.881,28.918,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,348.63,15239408,71.215,0.204,96.03,0.275,38.838,0.111,307.683,0.883,0.047,0.0,4.611,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.547
0,4294967295,85,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018898915.717	,347.064,34.803,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,346.81,15230102,70.886,0.204,95.904,0.277,38.654,0.111,305.655,0.881,0.047,0.0,4.619,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.984
0,4294967295,86,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018899295.840	,347.635,33.059,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,347.38,15240370,70.955,0.204,95.363,0.275,38.707,0.111,306.726,0.883,0.047,0.0,4.651,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.892
0,4294967295,87,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018899682.630	,349.442,39.155,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,349.19,15307226,71.013,0.203,95.858,0.275,38.728,0.111,307.995,0.882,0.047,0.0,4.688,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.816
0,4294967295,88,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018900063.271	,346.165,31.199,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,345.88,15187739,70.893,0.205,94.499,0.273,38.681,0.112,306.013,0.885,0.047,0.0,4.619,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.966
0,4294967295,89,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018900442.837	,349.127,33.401,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,348.84,15269309,71.118,0.204,95.467,0.274,38.804,0.111,307.971,0.883,0.047,0.0,4.629,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.666
0,4294967295,90,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018900823.623	,346.887,31.659,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,346.6,15238291,70.805,0.204,94.558,0.273,38.634,0.111,306.647,0.885,0.047,0.0,4.601,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.084
0,4294967295,91,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018901201.433	,350.789,30.923,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,350.52,15291217,71.358,0.204,96.443,0.275,38.925,0.111,308.996,0.882,0.047,0.0,4.68,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.353
0,4294967295,92,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018901583.770	,350.386,31.548,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,350.13,15304109,71.219,0.203,97.367,0.278,38.843,0.111,307.586,0.878,0.047,0.0,4.635,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.541
0,4294967295,93,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018901965.637	,347.136,31.481,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,346.88,15189905,71.088,0.205,94.089,0.271,38.807,0.112,307.282,0.886,0.047,0.0,4.625,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.714
0,4294967295,94,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018902343.114	,349.547,30.341,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,349.3,15255483,71.276,0.204,96.249,0.276,38.873,0.111,308.031,0.882,0.047,0.0,4.673,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.467
0,4294967295,95,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018902727.318	,347.742,34.657,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,347.49,15220438,71.07,0.205,95.333,0.274,38.769,0.112,306.882,0.883,0.047,0.0,4.67,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.739
0,4294967295,96,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117018903106.291	,347.875,31.231,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,347.61,15252782,70.944,0.204,95.369,0.274,38.705,0.111,306.925,0.883,0.047,0.0,4.612,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.904
